0,0,0, ,,180,0
-179.374,-0.206725,-179.772, ,,0.626000000000005,0
-179.378,-0.200069,-179.772, ,,0.622000000000014,0
-179.382,-0.193706,-179.772, ,,0.617999999999995,0
-179.386,-0.187555,-179.772, ,,0.614000000000004,0
-179.39,-0.181565,-179.772, ,,0.610000000000014,0
-179.394,-0.175701,-179.772, ,,0.605999999999995,0
-179.398,-0.169939,-179.773, ,,0.602000000000004,0
-179.402,-0.164262,-179.773, ,,0.598000000000013,0
-179.368,-0.251175,-179.764, ,,0.632000000000005,0
-179.292,-0.408542,-179.76, ,,0.707999999999998,0
-179.234,-0.519959,-179.759, ,,0.765999999999991,0
-179.192,-0.593212,-179.758, ,,0.807999999999993,0
-179.163,-0.640523,-179.757, ,,0.836999999999989,0
-179.143,-0.670503,-179.756, ,,0.856999999999999,0
-179.13,-0.689226,-179.756, ,,0.870000000000005,0
-179.127,-0.795345,-179.747, ,,0.87299999999999,0
-179.161,-0.858311,-179.744, ,,0.838999999999999,0
-179.183,-0.898295,-179.741, ,,0.817000000000007,0
-179.197,-0.923642,-179.739, ,,0.802999999999997,0
-179.205,-0.939448,-179.737, ,,0.794999999999988,0
-179.211,-0.949037,-179.736, ,,0.788999999999987,0
-179.214,-0.954578,-179.735, ,,0.786000000000001,0
-179.215,-0.957486,-179.735, ,,0.784999999999997,0
-179.216,-0.958685,-179.735, ,,0.783999999999992,0
-179.216,-0.958774,-179.735, ,,0.783999999999992,0
-179.216,-0.958147,-179.735, ,,0.783999999999992,0
-179.215,-0.957058,-179.735, ,,0.784999999999997,0
-179.215,-0.955675,-179.735, ,,0.784999999999997,0
-179.214,-0.954106,-179.735, ,,0.786000000000001,0
-179.213,-0.95242,-179.735, ,,0.787000000000006,0
-179.212,-0.950665,-179.735, ,,0.788000000000011,0
-179.211,-0.94887,-179.735, ,,0.788999999999987,0
-179.21,-0.947053,-179.735, ,,0.789999999999992,0
-179.209,-0.945229,-179.735, ,,0.790999999999997,0
-179.208,-0.943404,-179.736, ,,0.792000000000002,0
-179.207,-0.941585,-179.736, ,,0.793000000000006,0
-179.206,-0.939774,-179.736, ,,0.794000000000011,0
-179.205,-0.937974,-179.736, ,,0.794999999999988,0
-179.205,-0.936928,-179.736, ,,0.794999999999988,0
-179.25,-1.01716,-179.727, ,,0.75,0
-179.277,-1.06912,-179.724, ,,0.723000000000013,0
-179.294,-1.10222,-179.722, ,,0.705999999999989,0
-179.305,-1.12319,-179.72, ,,0.694999999999993,0
-179.312,-1.13625,-179.719, ,,0.687999999999988,0
-179.316,-1.14416,-179.719, ,,0.683999999999998,0
-179.371,-1.26281,-179.702, ,,0.628999999999991,0
-179.397,-1.31128,-179.699, ,,0.603000000000009,0
-179.413,-1.33965,-179.696, ,,0.586999999999989,0
-179.422,-1.35751,-179.694, ,,0.578000000000003,0
-179.428,-1.36855,-179.692, ,,0.572000000000003,0
-179.448,-1.41155,-179.681, ,,0.551999999999993,0
-179.533,-1.57998,-179.664, ,,0.467000000000013,0
-179.553,-1.6175,-179.66, ,,0.447000000000003,0
-179.566,-1.64052,-179.657, ,,0.433999999999998,0
-179.574,-1.65492,-179.654, ,,0.425999999999988,0
-179.578,-1.66372,-179.653, ,,0.421999999999997,0
-179.62,-1.7391,-179.64, ,,0.379999999999995,0
-179.647,-1.78948,-179.636, ,,0.353000000000009,0
-179.664,-1.82055,-179.633, ,,0.336000000000013,0
-179.674,-1.84023,-179.632, ,,0.325999999999993,0
-179.681,-1.8525,-179.631, ,,0.318999999999988,0
-179.686,-1.86274,-179.629, ,,0.313999999999993,0
-179.766,-2.0082,-179.612, ,,0.234000000000009,0
