-0.0971017, 1.08249, 2.4121, 
-0.0648601, 1.22093, 2.42908, 
-0.0419441, 1.34042, 2.40991, 
-0.0349825, 1.38448, 2.39837, 
-0.027424, 1.40725, 2.39474, 
-0.0212512, 1.43616, 2.38354, 
-0.014184, 1.45914, 2.37926, 
-0.00943786, 1.47811, 2.36863, 
-0.0193695, 1.45454, 2.34713, 
-0.027647, 1.43682, 2.34342, 
-0.0296815, 1.43724, 2.34425, 
-0.0239382, 1.45671, 2.3397, 
-0.0173752, 1.4826, 2.33763, 
-0.0163456, 1.48694, 2.33412, 
-0.0159206, 1.49017, 2.33203, 
-0.0100413, 1.51231, 2.32694, 
-0.00690819, 1.524, 2.32358, 
-0.0011864, 1.54584, 2.31858, 
0.002245, 1.55852, 2.31419, 
0.00772576, 1.57981, 2.30891, 
0.00103242, 1.58016, 2.30722, 
-0.0218526, 1.55718, 2.30365, 
-0.0304086, 1.53941, 2.30272, 
-0.0297904, 1.52207, 2.30596, 
-0.0322159, 1.48352, 2.30824, 
-0.0341911, 1.45278, 2.30917, 
-0.0352371, 1.43849, 2.31004, 
-0.035331, 1.43881, 2.31088, 
-0.0346565, 1.44273, 2.31009, 
-0.0303209, 1.46646, 2.30772, 
-0.0263498, 1.48257, 2.30399, 
-0.0220311, 1.50645, 2.30184, 
-0.019388, 1.52628, 2.2988, 
-0.0155437, 1.5488, 2.29584, 
-0.0117534, 1.57029, 2.29229, 
-0.0104699, 1.58228, 2.2894, 
-0.00682999, 1.60001, 2.2864, 
-0.00328205, 1.60003, 2.28244, 
-0.00338603, 1.6, 2.28136, 
-0.000153749, 1.60004, 2.27746, 
0.0041558, 1.6, 2.26964, 
0.00758293, 1.6, 2.26583, 
0.0108631, 1.60001, 2.2622, 
0.0111529, 1.60001, 2.26043, 
0.014215, 1.6, 2.25687, 
0.0162235, 1.60001, 2.253, 
0.019387, 1.60003, 2.25015, 
0.0222988, 1.60003, 2.24789, 
0.0230756, 1.6, 2.24583, 
0.0259614, 1.60001, 2.24297, 
0.0314618, 1.60003, 2.24026, 
0.0345045, 1.60009, 2.23743, 
0.037289, 1.60001, 2.23465, 
0.0402048, 1.60001, 2.23407, 
0.0431108, 1.6, 2.23138, 
0.0434474, 1.6, 2.23076, 
0.0435453, 1.60003, 2.23025, 
0.0460943, 1.60002, 2.22785, 
0.0482623, 1.60001, 2.22658, 
0.0509088, 1.6, 2.22406, 
0.0531146, 1.6, 2.22122, 
0.0555165, 1.6, 2.21822, 
0.0577209, 1.6, 2.21595, 
0.06285, 1.6, 2.21382, 
0.0652708, 1.60002, 2.21141, 
0.0655546, 1.6, 2.21078, 
0.0653388, 1.60001, 2.21039, 
0.0672736, 1.60003, 2.20831, 
0.071039, 1.6, 2.2064, 
0.0732558, 1.6, 2.20402, 
0.0734129, 1.6, 2.20336, 
0.0734243, 1.6, 2.2031, 
0.0752291, 1.6, 2.2009, 
0.0784291, 1.60001, 2.19797, 
0.0802791, 1.60002, 2.19553, 
0.081957, 1.60001, 2.19319, 
0.0837019, 1.6, 2.1907, 
0.0858696, 1.60001, 2.18859, 
0.0753152, 1.59573, 2.18837, 
0.0639501, 1.57621, 2.18956, 
0.0532279, 1.54906, 2.19813, 
0.0352178, 1.50047, 2.21063, 
0.0182863, 1.45376, 2.22047, 
0.00918305, 1.4287, 2.2266, 
0.00616907, 1.42086, 2.22904, 
0.00655849, 1.42845, 2.22732, 
0.00784194, 1.45386, 2.22775, 
0.00642839, 1.47493, 2.22511, 
0.0075772, 1.499, 2.22512, 
0.00175714, 1.51577, 2.22444, 
-0.0196291, 1.49164, 2.22757, 
-0.0495151, 1.45153, 2.22814, 
-0.0668268, 1.42809, 2.22886, 
-0.0710692, 1.42288, 2.22964, 
-0.0705939, 1.42468, 2.23046, 
-0.0695513, 1.44737, 2.22964, 
-0.0667796, 1.46628, 2.22673, 
-0.0655041, 1.49059, 2.22662, 
-0.0630534, 1.50508, 2.22391, 
-0.0618511, 1.52839, 2.22306, 
-0.0584518, 1.54342, 2.22005, 
-0.0573756, 1.56462, 2.21828, 
-0.0564908, 1.58486, 2.21608, 
-0.0573079, 1.59123, 2.21553, 
-0.056712, 1.6, 2.2133, 
-0.0557074, 1.60003, 2.21016, 
-0.0548196, 1.60003, 2.20737, 
-0.0540514, 1.60001, 2.20464, 
-0.0547158, 1.6, 2.20315, 
-0.0540675, 1.6, 2.20038, 
-0.0504823, 1.6, 2.19807, 
-0.0495615, 1.6, 2.19529, 
-0.0488065, 1.60002, 2.19264, 
-0.0487537, 1.6, 2.19109, 
-0.0480489, 1.6, 2.1884, 
-0.0494662, 1.6, 2.18622, 
-0.0487211, 1.60001, 2.18358, 
-0.0480238, 1.60001, 2.181, 
-0.0497607, 1.6, 2.17935, 
-0.0493337, 1.6, 2.17675, 
-0.0490463, 1.6, 2.17621, 
-0.0490082, 1.6, 2.17612, 
-0.0466746, 1.60003, 2.17423, 
-0.0459105, 1.6, 2.17161, 
-0.0453275, 1.6, 2.16921, 
-0.045369, 1.60002, 2.16826, 
-0.0448519, 1.60002, 2.16581, 
-0.0425566, 1.6, 2.16381, 
-0.0418708, 1.6, 2.16132, 
-0.0390879, 1.6, 2.15876, 
-0.0385438, 1.6, 2.15636, 
-0.0376742, 1.6, 2.15431, 
-0.035788, 1.59604, 2.16011, 
-0.0321783, 1.56234, 2.1711, 
-0.0272272, 1.50647, 2.1846, 
-0.0232679, 1.45917, 2.19498, 
-0.0209168, 1.43183, 2.20196, 
-0.0197859, 1.41858, 2.20567, 
-0.0198052, 1.41872, 2.20621, 
-0.0196622, 1.42172, 2.20533, 
-0.0191652, 1.43955, 2.20536, 
-0.0207261, 1.4553, 2.20343, 
-0.0204973, 1.47168, 2.20339, 
-0.0200997, 1.48668, 2.20242, 
-0.020152, 1.49379, 2.20121, 
-0.0197925, 1.50819, 2.20004, 
-0.0208201, 1.51598, 2.19845, 
-0.0205502, 1.52925, 2.19697, 
-0.0203908, 1.5333, 2.1966, 
-0.0203764, 1.53379, 2.19624, 
-0.020385, 1.53345, 2.19612, 
-0.0192901, 1.53789, 2.19382, 
-0.0188677, 1.54924, 2.19207, 
-0.0188991, 1.55253, 2.19165, 
-0.0188891, 1.55293, 2.19134, 
-0.018903, 1.55263, 2.19129, 
-0.0179607, 1.55446, 2.18909, 
-0.0176362, 1.56374, 2.18697, 
-0.0173826, 1.57299, 2.18493, 
-0.0174056, 1.57595, 2.18424, 
-0.0171456, 1.58438, 2.18188, 
-0.0256155, 1.58616, 2.18144, 
-0.0260184, 1.59381, 2.17886, 
