0,0,0, 
-173.249,-0.237465,179.457, 
-172.702,-0.486313,179.33, 
-172.308,-0.658189,179.379, 
-172.065,-0.743034,179.344, 
0,0,0, 
-172,-0.752153,179.342, 
-171.547,-0.908085,179.265, 
-171.102,-1.08125,179.263, 
-170.79,-1.14276,179.162, 
0,0,0, 
-172.703,-0.0424346,178.903, 
-172.712,-0.0382857,178.874, 
-172.246,-0.2066,178.907, 
-171.589,-0.460157,178.908, 
0,0,0, 
-170.57,-0.894967,178.924, 
-170.052,-1.0804,178.935, 
-169.767,-1.1808,178.985, 
-169.229,-1.37294,178.986, 
0,0,0, 
-169.041,-1.421,178.996, 
-169.029,-1.42082,178.996, 
-168.984,-1.42636,179.015, 
-168.474,-1.59697,179.025, 
0,0,0, 
-167.737,-1.83157,179.039, 
-167.25,-1.99165,179.045, 
-167.055,-2.04526,179.049, 
-166.592,-2.19049,179.062, 
0,0,0, 
-166.364,-2.25432,179.058, 
-166.289,-2.26723,179.069, 
-165.819,-2.41352,179.077, 
-165.639,-2.46531,179.073, 
0,0,0, 
-165.59,-2.47194,179.077, 
-165.51,-2.48108,179.083, 
-165.043,-2.61978,179.09, 
-164.858,-2.67391,179.083, 
0,0,0, 
-164.809,-2.68039,179.087, 
-164.802,-2.6811,179.086, 
-164.796,-2.68194,179.085, 
-164.755,-2.68421,179.085, 
0,0,0, 
-164.128,-2.85693,179.084, 
-163.694,-2.97528,179.091, 
-163.22,-3.11087,179.091, 
-163.048,-3.15747,179.087, 
0,0,0, 
-163.001,-3.15034,179.098, 
-162.573,-3.26456,179.1, 
-162.112,-3.39169,179.102, 
-161.945,-3.43618,179.097, 
0,0,0, 
-161.89,-3.42952,179.135, 
-161.472,-3.5397,179.149, 
-161.442,-3.54275,179.151, 
-162.343,-3.25648,179.2, 
0,0,0, 
-167.098,-1.80309,179.304, 
-169.897,-0.938802,179.313, 
-171.759,-0.38401,179.277, 
-172.776,-0.0906648,179.243, 
0,0,0, 
-173.213,0.0291809,179.219, 
-173.17,0.0128283,179.216, 
-173.165,0.0123804,179.217, 
-173.166,0.013771,179.218, 
0,0,0, 
-173.168,0.0165437,179.22, 
-172.326,-0.224214,179.36, 
-171.67,-0.421217,179.359, 
-171.45,-0.483318,179.34, 
0,0,0, 
-171.408,-0.486976,179.344, 
-170.733,-0.636033,179.327, 
-170.036,-0.847118,179.322, 
-169.88,-0.880372,179.308, 
0,0,0, 
-169.847,-0.880342,179.313, 
-169.336,-1.08542,179.312, 
-168.792,-1.23672,179.284, 
-168.19,-1.40585,179.272, 
0,0,0, 
