166.596, 11.5463, 160.461, 
165.859, 11.8357, 159.681, 
165.805, 11.8548, 159.664, 
165.777, 11.8742, 159.653, 
165.774, 11.8926, 159.648, 
165.772, 11.9093, 159.644, 
165.77, 11.9244, 159.64, 
165.768, 11.9382, 159.637, 
165.766, 11.9505, 159.634, 
165.765, 11.9618, 159.631, 
165.763, 11.9718, 159.629, 
165.762, 11.9808, 159.626, 
165.761, 11.9889, 159.624, 
165.76, 11.9962, 159.622, 
165.759, 12.0029, 159.621, 
0, -0, 0, 
165.601, 12.4737, 160.381, 
166.442, 12.041, 160.792, 
166.056, 11.6409, 160.998, 
166.093, 11.6456, 161.052, 
166.093, 11.6493, 161.051, 
166.093, 11.6527, 161.051, 
166.092, 11.6556, 161.05, 
165.751, 11.5822, 160.84, 
165.395, 11.6676, 160.157, 
165.418, 11.6646, 160.166, 
165.417, 11.6668, 160.165, 
165.416, 11.6689, 160.164, 
166.425, 11.4989, 160.3, 
165.773, 12.6415, 160.483, 
166.111, 12.6589, 160.567, 
167.444, 11.5253, 160.827, 
168.135, 12.1181, 160.207, 
169.589, 11.7434, 161.241, 
169.535, 11.4965, 160.797, 
169.9, 11.4916, 160.87, 
169.905, 11.4925, 160.869, 
169.905, 11.493, 160.868, 
170.214, 10.63, 161.35, 
170.605, 10.6117, 161.43, 
171.199, 10.1543, 162.765, 
171.214, 10.1512, 162.76, 
171.5, 8.75933, 163.59, 
171.347, 8.51907, 164.322, 
172.007, 8.17363, 165.124, 
173.529, 7.41445, 165.592, 
173.525, 7.41623, 165.592, 
173.525, 7.41574, 165.591, 
174.426, 6.34276, 166.51, 
174.288, 5.72262, 166.326, 
173.908, 6.00054, 166.309, 
173.976, 5.42722, 166.132, 
173.985, 5.42412, 166.131, 
173.986, 5.42365, 166.133, 
173.987, 5.42323, 166.134, 
173.988, 5.42285, 166.135, 
176.666, 6.56951, 172.467, 
178.685, 6.88638, 175.864, 
-177.881, 6.39831, -176.682, 
0, -0, 0, 
0, -0, 0, 
-176.503, 5.61134, -173.425, 
-176.156, 5.94339, -174.792, 
-178.893, 6.1713, -178.293, 
178.895, 5.8865, 178.798, 
177.558, 5.35523, 179.356, 
-177.414, 5.8211, -178.768, 
-179.938, 5.36992, -178.505, 
-179.793, 5.58688, -178.333, 
179.686, 5.52787, -177.543, 
-179.912, 5.12864, -176.972, 
179.858, 5.88569, -175.574, 
-179.135, 5.32278, -175.375, 
-178.845, 4.97179, -174.35, 
-178.546, 5.07739, -173.586, 
-178.59, 5.42538, -172.717, 
-177.863, 5.47232, -171.159, 
-178.577, 4.64946, -171.416, 
-178.351, 5.61175, -170.356, 
-178.241, 5.25356, -170.301, 
-178.783, 5.77544, -169.055, 
-178.163, 4.98325, -168.403, 
-178.696, 5.63386, -166.897, 
-178.665, 5.60672, -166.91, 
-177.522, 4.69632, -166.341, 
-176.882, 4.32637, -164.45, 
-177.38, 4.69669, -162.961, 
-176.804, 3.6388, -162.347, 
-177.496, 4.86599, -160.769, 
-177.182, 5.44086, -159.525, 
-178.316, 5.44171, -160.38, 
-178.311, 5.43323, -160.384, 
-178.073, 6.02536, -159.665, 
-178.233, 6.62303, -159.163, 
-178.551, 6.50747, -159.085, 
-179.204, 6.56767, -159.028, 
0, -0, 0, 
-179.627, 7.33954, -158.059, 
179.292, 6.77281, -158.232, 
178.276, 9.00231, -157.796, 
176.522, 8.06839, -157.484, 
176.124, 7.54985, -157.904, 
175.917, 8.92183, -158.363, 
174.481, 10.0196, -158.111, 
172.552, 10.0011, -157.973, 
172.307, 10.3586, -158.159, 
171.021, 11.4431, -158.794, 
171.009, 10.7432, -158.183, 
170.152, 11.4207, -158.449, 
169.977, 10.9886, -158.199, 
170.177, 10.768, -158.002, 
168.583, 11.9861, -157.319, 
168.849, 11.2955, -158.213, 
167.901, 12.7153, -157.019, 
167.529, 11.9041, -157.828, 
166.491, 11.3682, -157.602, 
166.708, 11.3403, -157.664, 
166.271, 12.3111, -157.86, 
165.77, 12.2214, -157.903, 
165.35, 13.3256, -157.72, 
165.104, 13.1232, -157.603, 
163.829, 13.7481, -158.195, 
163.02, 14.1487, -156.951, 
163.593, 14.0158, -157.883, 
162.642, 14.0564, -157.77, 
162.09, 14.5682, -157.546, 
161.149, 14.3428, -157.79, 
161.149, 14.3478, -157.795, 
159.877, 14.9461, -157.896, 
159.886, 14.9389, -157.891, 
0, -0, 0, 
159.222, 15.3341, -157.201, 
156.897, 16.4186, -156.832, 
154.869, 17.28, -157.004, 
153.944, 18.2549, -156.432, 
152.947, 18.0467, -155.476, 
152.541, 18.7913, -154.943, 
151.37, 19.3576, -156.225, 
152.234, 18.8637, -156.707, 
150.686, 18.7252, -157.059, 
150.266, 20.5322, -156.571, 
148.423, 21.2422, -157.177, 
147.275, 22.0058, -156.556, 
146.649, 21.528, -156.128, 
145.122, 22.2189, -156.118, 
144.532, 21.9994, -156.667, 
143.343, 22.5418, -158.004, 
142.37, 23.7892, -158.259, 
142.355, 23.5837, -158.173, 
142.172, 23.2637, -159.577, 
142.076, 22.6147, -160.918, 
141.953, 22.562, -160.051, 
140.959, 22.4249, -160.635, 
140.655, 22.0762, -161.192, 
139.771, 22.4516, -162.249, 
138.918, 23.3179, -163.164, 
138.443, 22.5629, -163.996, 
138.805, 22.374, -163.887, 
138.655, 22.9368, -163.906, 
138.825, 23.0877, -162.963, 
138.222, 23.4852, -163.279, 
138.782, 23.2987, -164.461, 
138.76, 23.3237, -164.427, 
138.76, 23.3254, -164.427, 
135.605, 23.6039, -165.608, 
134.951, 24.7406, -166.351, 
0, -0, 0, 
135.795, 23.7547, -166.691, 
134.607, 24.4178, -169.361, 
134.465, 24.741, -170.498, 
133.432, 23.3843, -171.895, 
132.675, 23.7371, -172.305, 
131.367, 24.5611, -174.157, 
131.299, 22.877, -174.674, 
130.735, 23.2227, -175.71, 
129.799, 23.2117, -176.688, 
129.373, 22.7736, -177.18, 
128.817, 22.9132, -177.803, 
128.466, 22.0286, -179.127, 
127.363, 21.6392, -179.935, 
127.63, 22.3173, 179.781, 
126.244, 23.6795, 179.165, 
126.75, 22.6022, 178.46, 
125.889, 22.8609, 177.345, 
126.13, 23.7363, 177.19, 
125.854, 23.7061, 176.356, 
125.788, 22.9388, 175.581, 
124.504, 23.247, 174.905, 
124.749, 22.7717, 173.967, 
124.079, 23.0338, 174.567, 
124.014, 22.7164, 173.376, 
123.555, 22.9365, 172.819, 
123.276, 22.4209, 173.117, 
122.966, 21.9658, 172.392, 
123.271, 22.1622, 171.922, 
122.878, 20.4966, 171.875, 
122.882, 20.5002, 171.882, 
122.882, 20.5005, 171.882, 
120.712, 20.5898, 169.785, 
120.722, 20.5865, 169.772, 
120.721, 20.5868, 169.772, 
120.721, 20.5871, 169.773, 
119.276, 19.694, 168.76, 
0, -0, 0, 
0, -0, 0, 
117.923, 20.3901, 168.416, 
117.198, 19.5796, 167.501, 
117.381, 19.4903, 168.103, 
117.512, 19.5382, 168.147, 
117.515, 19.5384, 168.15, 
116.195, 20.173, 167.547, 
116.315, 20.1188, 167.874, 
116.083, 19.9879, 169.103, 
115.136, 20.2909, 168.396, 
114.764, 19.9057, 169.493, 
114.271, 21.0319, 169.079, 
115.06, 20.7653, 170.257, 
123.391, 19.8585, 174.471, 
119.051, 21.3297, 172.39, 
113.677, 21.7332, 169.924, 
113.981, 21.6179, 171.015, 
114.155, 21.6573, 171.058, 
113.499, 21.742, 171.708, 
113.838, 23.6733, 172.746, 
113.823, 23.678, 172.748, 
113.329, 23.5317, 173.146, 
112.971, 24.6689, 173.279, 
112.631, 24.4396, 174.505, 
113.13, 24.9204, 174.597, 
112.606, 26.0844, 174.727, 
111.964, 26.5762, 175.533, 
113.249, 26.7613, 176.709, 
112.77, 27.6598, 176.942, 
112.78, 28.4826, 177.64, 
113.21, 29.1434, 179.202, 
113.497, 29.1512, 179.361, 
112.507, 30.4475, 179.718, 
112.77, 30.8923, 179.563, 
112.249, 31.3439, -179.457, 
112.251, 31.3434, -179.461, 
0, -0, 0, 
113.675, 32.5848, -177.169, 
114.259, 33.2365, -175.71, 
114.383, 34.4065, -174.412, 
115.426, 35.4881, -173.685, 
115.153, 36.0286, -173.746, 
114.843, 36.8744, -172.906, 
114.849, 36.8757, -172.922, 
116.085, 37.0169, -171.66, 
115.259, 38.5355, -170.937, 
115.949, 38.5961, -170.085, 
117.336, 38.6373, -169.084, 
117.046, 39.6284, -168.56, 
118.709, 39.2004, -166.639, 
118.218, 39.8306, -167.007, 
118.683, 39.7036, -166.678, 
120.592, 39.0533, -165.053, 
120.608, 39.0292, -165.014, 
121.701, 39.6189, -163.98, 
123.498, 38.9, -162.377, 
122.395, 43.9845, -162.011, 
123.557, 41.1686, -161.554, 
124.091, 40.7999, -161.206, 
125.221, 38.7858, -160.638, 
126.477, 38.3432, -160.928, 
127.826, 37.2017, -159.811, 
128.243, 36.9125, -160.035, 
130.774, 35.7578, -159.527, 
131.432, 35.3064, -158.762, 
131.58, 34.4461, -158.738, 
132.841, 33.8776, -158.679, 
132.843, 33.8732, -158.672, 
132.842, 33.8721, -158.674, 
137.422, 31.0906, -157.958, 
139.143, 29.825, -156.481, 
139.342, 29.6008, -157.628, 
140.046, 28.3224, -157.396, 
141.058, 28.4066, -156.526, 
141.017, 28.6324, -156.904, 
0, -0, 0, 
0, -0, 0, 
140.751, 28.9633, -156.628, 
141.028, 28.3558, -156.561, 
140.971, 28.3251, -157.773, 
140.979, 28.3184, -157.761, 
142.994, 27.2011, -156.892, 
142.708, 27.1625, -157.594, 
143.142, 25.8769, -157.167, 
143.655, 25.2263, -156.092, 
142.968, 25.3073, -157.383, 
143.292, 25.4569, -158.345, 
144.432, 24.4511, -159.332, 
145.264, 24.0918, -158.089, 
144.97, 23.2469, -158.311, 
145.732, 23.2915, -158.799, 
145.732, 23.2878, -158.797, 
145.731, 23.2868, -158.799, 
145.73, 23.286, -158.801, 
147.485, 22.2737, -158.377, 
148.074, 21.7844, -159.016, 
149.754, 20.2966, -157.26, 
149.818, 19.7439, -156.556, 
149.572, 18.9245, -158.516, 
150.472, 18.2489, -154.284, 
150.104, 18.1677, -154.507, 
150.755, 17.451, -154.445, 
150.202, 18.25, -154.115, 
149.985, 18.0183, -155.314, 
149.115, 18.8296, -154.89, 
149.808, 19.6996, -154.125, 
149.376, 19.5345, -155.339, 
148.282, 21.6322, -155.33, 
0, -0, 0, 
0, -0, 0, 
151.343, 20.3338, -156.497, 
152.378, 20.6454, -156.35, 
152.871, 23.0681, -156.927, 
154.443, 22.2852, -157.556, 
155.69, 22.3266, -157.806, 
155.284, 23.0202, -159.295, 
155.962, 23.9685, -158.877, 
157.164, 22.8081, -158.733, 
157.379, 23.7585, -158.978, 
157.831, 23.3653, -158.784, 
157.858, 22.8696, -159.833, 
159.089, 22.5712, -160.052, 
160.424, 22.4312, -160.501, 
160.039, 22.4481, -161.058, 
161.576, 22.3799, -160.988, 
162.334, 22.8237, -160.755, 
162.581, 22.7864, -160.974, 
