34.799,29.246,10.853,69.237,-5.576,85.318,49.464,42.789
34.799,29.246,10.853,69.239,-5.576,85.319,49.464,42.788
34.799,29.249,10.853,69.241,-5.576,85.319,49.463,42.786
34.799,29.251,10.853,69.243,-5.576,85.319,49.463,42.785
34.798,29.257,10.853,69.334,-5.576,85.319,49.463,42.784
34.798,29.264,10.851,69.612,-5.581,85.316,49.463,42.784
34.797,29.271,10.85,69.761,-5.583,85.306,49.463,42.786
34.796,29.279,10.848,69.937,-5.586,84.972,49.463,42.784
34.797,29.514,10.849,70.282,-5.608,83.976,49.463,42.783
34.796,30.186,10.848,70.767,-5.656,83.31,49.463,42.784
34.793,30.725,10.845,70.852,-5.668,83.137,49.463,42.786
34.793,30.966,10.845,70.847,-5.756,83.081,49.464,42.787
34.797,31.036,10.848,70.854,-6.2,82.586,49.463,42.788
34.795,31.037,10.846,70.848,-6.514,82.519,49.464,42.788
34.791,31.037,10.843,70.83,-6.928,82.127,49.464,42.788
34.792,31.038,10.789,70.857,-7.607,80.636,49.463,42.784
34.795,31.039,10.762,70.859,-8.691,79.37,49.463,42.784
34.792,31.043,10.761,70.859,-9.952,78.397,49.464,42.785
34.791,31.046,10.761,70.861,-10.81,77.813,49.464,42.785
34.792,31.05,10.76,70.861,-11.613,76.843,49.465,42.785
34.789,31.056,10.752,70.865,-12.627,75.94,49.465,42.783
34.788,31.203,10.736,70.863,-13.822,74.54,49.465,42.783
34.786,31.632,10.708,70.859,-14.847,73.144,49.464,42.783
34.787,32.036,10.71,70.85,-16.331,71.928,49.465,42.786
34.79,32.259,10.711,70.847,-17.453,71.214,49.466,42.787
34.787,32.276,10.708,70.85,-18.078,70.467,49.465,42.785
34.786,32.277,10.706,70.859,-18.239,69.822,49.465,42.783
34.793,32.273,10.707,70.863,-18.229,69.718,49.464,42.781
34.801,32.262,10.765,70.858,-18.005,69.896,49.465,42.78
34.8,32.227,10.772,70.846,-17.212,70.41,49.464,42.78
34.801,31.885,10.783,70.825,-16.164,71.44,49.465,42.781
34.8,31.472,10.789,70.812,-15.459,72.697,49.465,42.781
34.801,31.356,10.805,70.814,-14.178,73.847,49.465,42.78
34.801,31.354,10.812,70.813,-13.026,74.577,49.463,42.778
34.8,31.35,10.829,70.811,-12.11,75.685,49.463,42.778
34.801,31.345,10.843,70.824,-10.998,76.938,49.463,42.779
34.8,31.34,10.86,70.815,-10.077,78.372,49.463,42.78
34.804,31.337,10.886,70.804,-9.096,79.834,49.463,42.781
34.804,31.337,10.898,70.819,-8.082,81.066,49.463,42.782
34.803,31.337,10.904,70.817,-6.986,81.964,49.463,42.783
34.804,31.335,10.907,70.824,-6.509,82.517,49.463,42.782
34.804,31.336,10.918,70.821,-6.365,82.92,49.463,42.784
34.8,31.336,10.91,70.804,-6.354,82.987,49.463,42.786
34.794,31.342,10.899,70.427,-6.448,82.971,49.463,42.787
34.793,31.353,10.898,69.512,-7.117,82.913,49.463,42.785
34.795,31.371,10.9,69.148,-8.4,82.271,49.463,42.785
34.796,31.411,10.901,69.158,-9.184,81.265,49.463,42.782
34.788,31.784,10.857,69.146,-9.777,79.804,49.463,42.781
34.789,32.834,10.827,69.081,-10.918,78.416,49.463,42.786
34.786,33.412,10.825,68.365,-11.775,77.771,49.463,42.785
34.784,33.793,10.824,67.127,-12.832,77.731,49.463,42.783
34.779,34.206,10.772,66.43,-14.112,77.393,49.464,42.785
34.777,34.716,10.745,66.292,-15.321,76.125,49.464,42.785
34.782,34.977,10.739,66.289,-16.485,74.479,49.464,42.785
34.781,35.068,10.73,66.292,-17.87,73.221,49.465,42.783
34.781,35.076,10.726,66.294,-18.482,72.789,49.465,42.783
34.788,35.076,10.73,66.296,-18.489,72.792,49.464,42.782
34.806,35.068,10.772,66.338,-18.192,72.877,49.463,42.78
34.809,35.053,10.787,66.331,-17.496,73.559,49.465,42.781
34.812,35.021,10.796,66.316,-16.528,74.485,49.463,42.781
34.81,34.88,10.807,66.309,-15.411,75.721,49.463,42.781
34.812,34.477,10.826,66.337,-14.402,76.918,49.464,42.781
34.81,34.01,10.833,66.397,-12.789,78.534,49.463,42.78
34.807,33.835,10.842,66.411,-11.022,80.364,49.463,42.78
34.808,33.831,10.853,66.459,-9.157,81.959,49.463,42.78
34.81,33.831,10.868,66.627,-7.793,83.131,49.462,42.78
34.81,33.829,10.877,66.704,-6.635,84.418,49.462,42.783
34.808,33.831,10.875,66.705,-6.002,85.214,49.462,42.781
34.808,33.831,10.875,66.712,-5.857,85.564,49.462,42.782
34.808,33.824,10.876,66.706,-5.856,85.636,49.462,42.781
34.806,33.807,10.875,66.608,-5.86,85.873,49.461,42.78
34.805,33.601,10.873,66.345,-5.865,86.093,49.461,42.777
34.804,33.147,10.872,66.038,-5.865,86.187,49.461,42.773
34.799,32.994,10.867,66.032,-5.94,86.195,49.461,42.769
34.799,32.95,10.868,66.016,-6.649,86.196,49.461,42.771
34.8,32.737,10.868,65.99,-7.081,86.251,49.462,42.773
34.804,32.196,10.873,65.775,-7.077,86.345,49.462,42.774
34.805,31.603,10.873,65.201,-7.063,87.129,49.463,42.773
34.804,31.363,10.873,65.089,-7.064,87.961,49.463,42.773
34.806,31.37,10.874,65.1,-7.062,88.095,49.464,42.777
34.804,31.381,10.873,65.115,-7.062,88.095,49.463,42.779
34.805,31.387,10.873,65.118,-7.063,88.094,49.463,42.782
34.804,31.396,10.873,65.122,-7.063,88.094,49.464,42.782
34.805,31.406,10.873,65.123,-7.064,88.092,49.464,42.784
