-67.9577, -81.7649, -70.7208, -1.39408, -81.6248, 54.0764, 112.874, 
-71.2001, -82.1311, -70.6421, 0.660127, -81.5221, 53.8864, 108.147, 
-72.7781, -82.6581, -70.9517, 0.380181, -81.4692, 54.8563, 106.713, 
-70.8948, -82.2787, -70.3891, -0.292349, -82.0394, 54.0508, 109.182, 
-71.677, -82.4295, -70.1006, -0.0655146, -82.4867, 53.936, 108.73, 
-72.6812, -81.9344, -69.8549, 1.1194, -82.9584, 54.0189, 106.878, 
-71.687, -82.1748, -69.8962, 0.974459, -82.8924, 54.4839, 107.035, 
-71.7079, -82.2174, -69.9159, 0.975464, -82.9179, 54.4783, 107.035, 
-72.7847, -82.1523, -70.1865, 0.847962, -82.7625, 54.5052, 106.177, 
-72.7751, -82.1665, -70.2058, 0.848597, -82.783, 54.5022, 106.176, 
-72.8985, -81.6825, -70.5851, 1.41072, -83.1167, 54.2807, 106.038, 
-72.897, -81.7081, -70.6045, 1.40841, -83.1332, 54.2774, 106.037, 
-70.0877, -81.9167, -70.361, -0.559659, -82.7246, 54.0932, 109.875, 
-71.5857, -83.2961, -70.1233, 0.307447, -82.2645, 54.5899, 107.736, 
-69.2769, -82.5426, -69.8416, -0.235398, -82.7712, 54.8131, 110.35, 
-70.7512, -82.7845, -70.1426, 0.511246, -83.4227, 55.3387, 108.281, 
-70.8416, -82.6482, -69.211, -0.701506, -83.7677, 54.3952, 109.498, 
-68.5635, -82.7298, -69.5627, -0.925755, -83.2111, 55.0317, 111.763, 
-68.6354, -82.7697, -69.5935, -0.925541, -83.2303, 55.0236, 111.769, 
-72.1478, -82.8513, -69.937, 0.379613, -83.5225, 55.4579, 107.374, 
-73.0974, -83.3172, -70.1253, 0.807185, -83.4474, 56.4712, 105.963, 
-70.1588, -83.7471, -70.493, -0.537213, -83.6262, 56.9047, 109.92, 
-70.8268, -83.9382, -69.8147, 0.348828, -84.2451, 55.9512, 108.911, 
-70.8914, -84.8219, -69.7041, 0.416981, -84.2315, 55.894, 108.833, 
-69.8669, -83.3612, -68.3312, -0.104563, -84.0642, 54.6469, 110.015, 
-72.1785, -83.3323, -69.0507, 0.851765, -84.3435, 55.4835, 107.6, 
-71.9791, -82.3338, -68.9348, 0.36117, -84.8633, 55.3557, 107.794, 
-72.6062, -82.6904, -69.3965, 0.918987, -84.8111, 56.093, 107.087, 
-72.7361, -82.8306, -70.0564, 0.786803, -84.5533, 56.8576, 106.568, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
-69.9867, -83.8537, -69.1041, 0.56075, -84.6904, 55.15, 109.297, 
-72.4217, -83.0727, -68.7241, 0.896592, -84.1839, 55.2087, 106.92, 
-72.2924, -83.7629, -69.7055, 1.01937, -84.3515, 56.8388, 106.557, 
-72.9869, -83.4201, -69.1262, 1.32302, -84.7409, 56.2216, 105.516, 
-71.0999, -83.3931, -68.2441, -0.259548, -84.6798, 55.4451, 108.485, 
-72.2536, -83.4132, -68.1756, 0.578259, -84.8563, 55.8894, 107.027, 
-72.5268, -83.0939, -69.2296, 0.782036, -85.4282, 57.3196, 106.463, 
-70.8035, -83.2626, -67.771, 0.438921, -85.2112, 55.642, 108.331, 
-73.1746, -83.2124, -67.9137, 1.17839, -85.7429, 55.3945, 105.936, 
-69.6246, -83.7863, -68.2714, 0.0836428, -85.7232, 56.2624, 109.876, 
-71.8711, -84.5667, -67.7269, 0.664027, -85.7967, 56.0206, 107.317, 
-71.797, -84.3485, -67.3749, -0.0759158, -85.7246, 56.9042, 107.891, 
-73.0717, -83.4386, -67.78, 0.907678, -86.9798, 56.9755, 105.954, 
-71.4159, -84.0324, -66.7238, 0.307174, -86.6585, 56.0618, 107.828, 
-70.7165, -83.8067, -67.1942, -0.442221, -87.0264, 56.8703, 109.16, 
-71.1029, -83.9305, -66.7394, 0.615022, -87.0971, 56.7402, 108.531, 
-71.0001, -83.8836, -66.5419, 0.732849, -87.0338, 56.8578, 108.231, 
-72.1156, -83.6852, -66.9324, 0.918759, -87.1759, 57.0169, 106.762, 
0, 0, 0, 0, 0, 0, 0, 
-72.6965, -84.5127, -66.2923, 0.656626, -86.7812, 56.4883, 107.156, 
-72.094, -84.3523, -66.1557, 0.555191, -87.19, 56.5215, 107.61, 
-70.3881, -83.8215, -66.1255, 0.0630977, -87.7942, 56.5524, 109.627, 
-71.9671, -85.4405, -66.3281, 1.07562, -87.2105, 57.566, 107.091, 
-70.1997, -84.4424, -66.6782, 0.590354, -87.8008, 58.6594, 109.09, 
-71.9695, -85.4478, -66.1658, 0.795197, -87.5117, 58.4924, 107.15, 
-70.8899, -84.7701, -66.2194, -0.606729, -88.374, 57.7683, 109.168, 
-72.3252, -85.67, -66.5665, 0.499002, -87.9053, 59.3802, 107.023, 
-69.3786, -85.6297, -65.8885, -0.00375151, -88.1535, 58.8654, 110.236, 
-69.3114, -86.6502, -65.8609, -0.012553, -88.1487, 58.8551, 110.298, 
-71.5429, -85.3181, -64.533, 0.407646, -88.6917, 57.308, 107.877, 
-69.6132, -86.0236, -64.5432, -0.423372, -88.7024, 57.5448, 110.822, 
