13.012,39.17,17.089,6.209,359.757,358.934
13.045,39.18,17.084,6.416,359.905,359.243
13.006,39.171,17.097,6.09,359.66,358.83
13.038,39.185,17.078,6.333,359.804,359.087
13.038,39.185,17.083,6.37,359.898,359.082
13.037,39.184,17.079,6.344,359.957,359.087
13.035,39.184,17.077,6.302,359.895,359.044
13.049,39.181,17.086,6.23,359.921,359.15
13.041,39.192,17.104,6.415,359.958,0.902
13.033,39.182,17.079,6.329,359.808,359.045
13.039,39.177,17.083,6.419,359.875,359.226
13.03,39.176,17.088,6.303,359.771,359.094
13.04,39.177,17.081,6.408,359.871,359.216
13.031,39.177,17.081,6.3,359.852,359.113
13.041,39.181,17.083,6.397,359.894,359.176
13.044,39.177,17.082,6.529,359.893,359.297
13.037,39.183,17.08,6.446,359.984,359.091
13.034,39.172,17.085,6.268,359.682,359.189
13.02,39.161,17.087,6.454,359.777,359.14
13.045,39.18,17.087,6.263,359.858,359.084
13.045,39.19,17.108,6.68,0.023,0.506
13.042,39.182,17.082,6.487,359.898,359.179
13.041,39.182,17.08,6.42,359.921,359.155
13.031,39.177,17.086,6.264,359.725,359.084
13.029,39.18,17.084,6.302,359.778,359.029
13.008,39.163,17.097,6.248,359.694,358.967
13.018,39.162,17.09,6.428,359.75,359.124
13.039,39.177,17.08,6.402,359.858,359.194
13.04,39.181,17.085,6.309,359.885,359.183
13.033,39.184,17.08,6.316,359.802,359.021
13.033,39.184,17.08,6.254,359.71,359.018
13.036,39.182,17.081,6.392,359.773,359.089
13.045,39.178,17.081,6.42,359.867,359.283
13.036,39.181,17.08,6.288,359.867,359.096
13.018,39.166,17.092,6.367,359.7,359.071
13.011,39.173,17.093,6.169,359.76,358.86
13.03,39.184,17.077,6.217,359.787,358.975
13.017,39.174,17.089,6.264,359.76,358.936
13.022,39.168,17.088,6.429,359.792,359.08
13.033,39.184,17.079,6.382,359.899,359.024
13.031,39.182,17.082,6.277,359.868,359.03
13.016,39.169,17.095,6.276,359.63,358.985
13.034,39.184,17.077,6.303,359.896,359.044
13.019,39.175,17.096,6.267,359.659,358.938
13.037,39.189,17.085,6.32,359.87,359.011
13.026,39.177,17.086,6.088,359.616,359.012
13.032,39.183,17.081,6.323,359.814,359.021
13.005,39.168,17.103,6.109,359.584,358.839
13.017,39.173,17.096,6.26,359.651,358.941
13.012,39.182,17.094,6.094,359.73,358.758
13.042,39.185,17.084,6.264,359.857,359.143
13.04,39.18,17.085,6.34,359.8,359.184
13.037,39.183,17.08,6.299,359.759,359.085
13.032,39.183,17.08,6.245,359.698,359.018
13.022,39.178,17.06,6.311,359.476,1.06
13.036,39.183,17.08,6.248,359.817,359.083
13.038,39.187,17.08,6.229,359.815,359.055
13.013,39.17,17.094,6.195,359.655,358.914
13.037,39.186,17.081,6.24,359.833,359.055
13.037,39.189,17.085,6.242,359.754,359.008
13.013,39.176,17.091,6.156,359.755,358.841
13.016,39.171,17.092,6.272,359.754,358.942
13.036,39.18,17.086,6.157,359.708,359.118
13.046,39.182,17.082,6.383,359.859,359.242
13.033,39.186,17.081,6.237,359.715,358.99
13.01,39.174,17.093,6.151,359.751,358.837
13.04,39.182,17.081,6.303,359.882,359.151
13.027,39.169,17.095,6.591,0.026,0.566
13.032,39.136,17.085,6.352,359.762,359.029
13.14,39.118,17.09,6.175,0.163,359.313
13.222,39.113,17.071,6.097,359.928,359.777
13.174,39.125,17.097,7.04,359.806,359.357
13.144,39.124,17.098,7.134,359.955,0.151
13.099,39.191,17.077,6.475,359.979,358.97
13.067,39.205,17.071,6.399,359.942,358.434
13.081,39.109,17.08,7.285,0.185,359.786
13.172,38.939,17.01,6.791,359.579,0.187
13.225,38.934,17,6.84,359.47,359.974
13.138,38.921,17.027,6.47,359.357,359.812
13.103,38.848,16.993,6.89,0.043,0.075
13.173,38.721,16.963,6.881,359.971,359.525
13.182,38.68,17.023,7.242,0.937,358.786
13.161,38.564,16.959,6.877,358.458,0.798
13.217,38.464,16.92,6.816,0.64,359.001
13.278,38.425,16.96,6.412,358.568,0.569
13.356,38.447,16.974,7.056,1,358.369
13.335,38.45,16.902,7.089,0.191,358.723
13.345,38.508,16.957,7.364,1.025,358.283
13.37,38.418,16.897,7.02,0.231,358.753
13.414,38.454,16.95,7.296,1,358.063
13.404,38.454,16.94,7.295,1.03,358.058
13.472,38.475,16.943,7.755,0.736,357.251
13.562,38.386,16.854,7.295,359.687,358.188
13.505,38.269,16.91,7.548,1.126,356.892
13.396,38.108,16.865,7.363,1.773,357.049
13.28,38.044,16.86,7.249,2.252,357.517
13.294,38.031,16.85,7.656,2.229,356.937
13.394,38.02,16.842,7.779,1.877,356.501
13.398,37.881,16.79,6.396,357.332,1.95
13.318,37.806,16.803,5.994,357.065,0.795
13.41,37.74,16.792,7.215,2.638,356.821
13.406,37.694,16.795,7.727,2.875,355.991
13.414,37.69,16.791,7.818,2.801,355.82
13.366,37.547,16.762,7.585,3.188,356.069
13.322,37.355,16.736,7.457,3.823,355.773
13.259,37.405,16.732,7.407,3.526,356.051
13.252,37.351,16.724,7.456,3.859,355.894
13.356,37.244,16.694,7.641,3.618,355.005
13.317,37.061,16.679,7.441,4.453,354.923
13.255,36.866,16.643,6.936,5.027,355.416
13.152,36.715,16.623,6.901,5.681,355.218
13.143,36.446,16.574,6.915,6.313,354.683
13.187,36.159,16.514,6.584,6.787,354.01
13.18,35.977,16.477,6.514,7.473,353.537
13.177,35.892,16.456,6.352,7.508,353.584
13.139,35.875,16.459,6.628,7.764,353.341
13.095,35.826,16.439,6.368,8.005,353.586
13.064,35.798,16.451,6.724,8.103,353.495
13.15,35.683,16.423,7.166,7.901,352.173
13.188,35.537,16.277,6.222,7.231,353.635
13.285,35.451,16.364,6.628,8.374,352.049
13.256,35.403,16.344,6.606,8.65,351.988
13.205,35.379,16.343,6.436,8.924,352.291
13.121,35.381,16.351,6.924,8.857,351.729
13.061,35.295,16.304,6.866,9.245,351.571
13.093,35.24,16.315,6.898,9.257,352.06
13.085,35.171,16.285,6.929,9.558,351.459
13.14,35.11,16.262,5.867,9.856,352.659
13.056,35.129,16.265,6.721,9.841,351.343
13.044,35.095,16.262,6.665,9.769,351.583
13.024,35.06,16.24,6.776,9.985,351.34
12.955,34.979,16.211,6.14,10.482,352.543
12.944,34.783,16.179,6.539,10.869,351.03
12.923,34.548,16.123,5.952,11.509,351.478
12.915,34.338,16.071,5.915,12.026,350.972
12.947,34.155,15.894,6.028,10.931,351.096
12.964,34.054,15.858,6.011,11.314,350.851
12.934,33.996,15.827,6.109,11.392,350.829
12.93,34.012,15.954,5.805,13.042,349.699
12.947,33.924,15.946,5.912,13.227,349.502
12.926,33.84,15.921,5.93,13.334,349.088
12.919,33.786,15.879,6.047,13.575,348.973
12.949,33.702,15.881,5.66,13.642,349.126
12.981,33.565,15.8,5.365,14.225,349.265
12.997,33.505,15.777,5.577,14.327,348.591
13.015,33.419,15.764,5.763,14.341,347.638
12.994,33.312,15.723,5.607,14.678,347.654
12.967,33.208,15.713,5.929,14.829,346.557
12.961,33.127,15.67,5.757,15.045,347.142
12.945,33.05,15.633,5.412,15.497,347.123
12.921,32.913,15.439,5.148,14.111,348.649
12.948,32.791,15.536,4.745,16.313,347.699
12.993,32.639,15.496,4.959,16.589,346.874
12.976,32.516,15.285,5.372,15.01,347.02
12.962,32.505,15.434,4.837,17.019,346.969
12.954,32.437,15.415,4.964,17.121,345.899
12.942,32.363,15.362,4.515,17.557,346.434
12.927,32.296,15.352,4.735,17.751,346.185
12.888,32.2,15.142,5.104,15.81,346.664
12.9,32.166,15.302,4.878,18.123,345.248
12.915,32.078,15.266,4.526,18.284,345.524
12.915,32.005,15.248,5.048,18.378,344.772
12.89,32.01,15.228,4.742,18.486,344.942
12.884,31.976,15.206,4.696,18.648,345.256
12.869,31.934,15.186,4.6,18.778,345.114
12.862,31.939,15.193,4.625,18.746,345.299
12.829,31.855,14.982,4.73,17.097,346.268
12.889,31.806,15.147,4.724,19.007,344.819
12.92,31.757,15.131,4.753,18.937,344.114
12.934,31.71,15.113,4.318,19.313,344.928
12.937,31.716,15.118,4.734,19.197,344.054
12.979,31.718,15.107,4.353,19.218,344.473
12.882,31.74,15.111,4.635,19.129,344.57
12.93,31.719,15.12,4.457,19.18,344.834
12.895,31.666,14.937,4.487,17.463,346.399
12.912,31.72,15.12,4.248,19.139,345.186
12.915,31.748,15.123,4.711,19.038,344.412
12.918,31.749,15.132,4.6,18.952,344.383
12.947,31.75,15.14,5.076,18.88,343.47
12.977,31.715,15.095,4.417,19.244,344.572
12.979,31.71,15.089,4.35,19.258,344.853
13.005,31.695,15.083,4.318,19.199,344.706
12.94,31.72,15.12,4.57,19.178,344.458
12.942,31.747,15.128,4.713,19.033,344.341
12.976,31.739,15.105,4.425,19.152,344.802
12.97,31.731,15.106,4.328,19.221,345.009
12.93,31.728,15.123,4.677,19.066,344.258
12.899,31.729,15.112,4.41,19.144,344.822
12.917,31.738,15.12,4.434,19.084,344.667
12.933,31.733,15.122,4.587,19.098,344.389
12.931,31.718,15.112,4.292,19.21,345
12.977,31.719,15.101,4.217,19.299,344.905
12.93,31.715,15.107,4.531,19.24,344.421
12.911,31.7,14.932,4.299,17.586,346.213
12.898,31.768,15.122,4.672,19.029,344.547
12.942,31.807,15.144,4.55,18.99,344.829
12.901,31.79,15.134,4.772,18.94,344.453
12.892,31.741,15.112,4.497,19.214,344.606
12.879,31.725,15.106,4.396,19.314,344.937
12.872,31.746,15.11,4.723,19.213,344.291
12.879,31.74,15.113,4.54,19.216,344.735
12.91,31.724,15.104,4.167,19.279,345.154
12.851,31.665,15.042,4.255,339.776,12.564
12.919,31.683,14.993,3.794,339.575,13.3
12.934,31.709,15.107,4.435,19.229,344.688
12.92,31.663,14.902,4.295,17.441,346.276
12.885,31.646,14.917,4.573,17.566,346.359
12.938,31.641,14.877,4.581,17.272,345.801
12.929,31.632,14.879,4.386,17.508,345.877
12.911,31.609,14.87,4.348,17.807,346.049
12.953,31.595,14.855,4.61,17.426,345.221
12.936,31.6,14.857,4.465,17.627,345.586
12.95,31.589,14.848,4.708,17.383,345.278
12.998,31.615,15.037,4.6,19.508,343.576
13.016,31.615,15.038,4.322,19.54,344.283
13.006,31.62,15.041,4.385,19.596,344.119
12.947,31.612,14.864,4.629,17.285,345.429
12.935,31.635,14.876,4.412,17.387,345.867
12.934,31.633,14.875,4.352,17.455,345.876
12.941,31.634,14.874,4.496,17.324,345.73
12.933,31.618,14.867,4.405,17.458,345.795
12.929,31.631,14.875,4.214,17.59,345.958
12.932,31.633,14.879,4.343,17.46,345.851
12.928,31.618,14.871,4.358,17.509,345.833
12.943,31.605,14.857,4.498,17.474,345.531
12.934,31.627,14.877,4.4,17.48,345.797
12.916,31.617,14.874,4.153,17.705,346.077
12.945,31.601,14.856,4.558,17.488,345.434
13,31.618,15.044,4.211,19.543,344.442
13.001,31.618,15.037,4.347,19.654,344.146
13.008,31.617,15.039,4.403,19.504,343.91
13.008,31.616,15.04,4.294,19.54,344.268
13.001,31.62,15.041,4.295,19.679,344.26
13.01,31.612,15.039,4.442,19.515,343.874
13.012,31.604,15.035,4.396,19.544,343.932
13.004,31.612,15.037,4.45,19.536,343.945
13.007,31.616,15.035,4.471,19.477,343.891
13.01,31.611,15.035,4.399,19.549,344.06
13.004,31.612,15.041,4.535,19.488,343.699
13.006,31.61,15.035,4.434,19.554,343.89
13.005,31.618,15.041,4.44,19.546,343.949
13.01,31.622,15.051,4.243,19.642,344.28
13.003,31.618,15.046,4.269,19.623,344.447
12.954,31.595,14.846,4.496,17.358,345.349
12.964,31.6,14.861,4.551,17.471,345.414
12.953,31.601,14.857,4.513,17.42,345.429
12.934,31.61,14.869,4.438,17.467,345.668
12.948,31.608,14.867,4.575,17.282,345.389
13.003,31.621,15.044,4.355,19.639,344.055
13.004,31.617,15.044,4.505,19.551,343.618
12.963,31.612,14.856,4.554,17.35,345.535
12.949,31.614,14.864,4.406,17.298,345.483
12.949,31.632,14.877,4.574,17.2,345.503
12.969,31.663,14.894,4.689,17.188,345.384
12.977,31.705,15.089,4.081,19.351,344.766
12.922,31.745,15.122,4.525,19.035,344.386
12.971,31.752,15.114,4.185,19.037,344.671
12.93,31.755,14.952,4.543,17.361,346.27
12.939,31.817,15.16,4.335,18.895,345.138
12.935,31.863,15.182,4.359,18.816,345.124
12.91,31.934,15.186,4.367,18.837,345.359
12.882,31.931,15.025,4.405,16.876,346.37
12.927,31.996,15.235,4.854,18.326,344.895
12.928,32.075,15.273,4.771,18.128,345.061
12.918,32.175,15.127,5.151,16.069,346.66
12.934,32.308,15.346,4.83,17.705,346.068
12.911,32.395,15.225,4.991,15.554,347.286
12.919,32.533,15.409,4.91,17.032,346.802
12.966,32.619,15.461,4.436,16.921,348.211
13.007,32.748,15.51,4.815,16.249,347.893
12.947,32.878,15.402,4.836,14.095,348.725
12.937,33.041,15.466,5.817,13.64,348.634
12.956,33.288,15.688,5.35,14.985,348.486
12.958,33.477,15.754,4.922,14.66,350.241
12.89,33.685,15.822,6.132,13.916,348.582
12.903,33.816,15.86,5.978,13.543,349.285
12.894,33.907,15.889,5.958,13.442,349.924
12.905,33.96,15.901,5.916,13.241,349.946
12.89,33.978,15.911,5.939,13.251,349.735
12.872,34.027,15.924,5.934,13.006,349.978
12.849,34.04,15.929,5.867,13.05,350.618
12.796,34.101,15.946,6.572,13.033,349.528
12.829,34.178,15.966,6.366,12.713,350.129
12.802,34.234,15.961,6.181,12.703,350.306
12.75,34.275,15.873,6.279,11.433,351.671
12.782,34.327,15.873,6.129,10.912,351.855
12.812,34.401,16.018,5.978,12.252,351.497
12.811,34.475,16.038,6.189,12.089,351.356
12.869,34.544,16.053,6.213,11.728,351.34
12.833,34.6,16.083,6.471,11.553,351.414
12.826,34.671,16.093,6.838,11.342,351.065
12.85,34.746,16.113,6.387,11.344,352.082
12.807,34.829,16.138,6.959,11.093,351.604
12.811,34.869,16.02,6.917,9.61,352.831
12.834,34.996,16.151,6.818,10.727,351.719
12.835,35.113,16.195,6.564,10.367,352.905
12.864,35.255,16.234,7.017,9.891,352.31
12.891,35.312,16.238,7.248,9.611,352.218
12.891,35.453,16.283,6.749,9.394,353.384
12.89,35.578,16.247,6.902,350.476,6.014
12.965,35.722,16.339,7.285,8.472,353.315
12.984,35.856,16.359,7.366,8.111,353.33
13.035,35.999,16.391,7.88,7.523,352.989
13.099,36.09,16.4,7.419,7.186,353.841
13.109,36.255,16.439,8.166,6.608,353.261
13.174,36.362,16.448,7.742,6.328,353.944
13.172,36.493,16.481,8.563,5.808,353.247
13.187,36.586,16.504,8.332,5.635,353.762
13.257,36.65,16.51,7.954,5.371,354.284
13.271,36.721,16.511,7.628,5.285,355.014
13.267,36.838,16.54,8.472,4.904,353.925
13.292,36.898,16.545,8.277,4.711,354.294
